"DateTime","Embodied cognition[en]","Cognitive science[en]","Mind[en]","Cognition[en]"
"2009-08-28 00:00:00",99,678,891,2047
"2009-08-29 00:00:00",60,628,681,1454
"2009-08-30 00:00:00",57,615,843,1804
"2009-08-31 00:00:00",110,787,983,2428
"2009-09-01 00:00:00",91,921,1011,2646
"2009-09-02 00:00:00",130,932,1001,2790
"2009-09-03 00:00:00",124,963,1057,2795
"2009-09-04 00:00:00",82,742,830,2287
"2009-09-05 00:00:00",90,594,856,1671
"2009-09-06 00:00:00",85,638,844,1978
"2009-09-07 00:00:00",118,838,987,2449
"2009-09-08 00:00:00",115,1010,1246,3068
"2009-09-09 00:00:00",114,1004,1156,3171
"2009-09-10 00:00:00",107,929,1111,3115
"2009-09-11 00:00:00",123,797,920,2581
"2009-09-12 00:00:00",70,611,796,1725
"2009-09-13 00:00:00",84,1040,861,2322
"2009-09-14 00:00:00",90,941,1142,3406
"2009-09-15 00:00:00",121,915,1323,3302
"2009-09-16 00:00:00",113,884,1136,3419
"2009-09-17 00:00:00",106,883,1171,3247
"2009-09-18 00:00:00",90,733,1028,2519
"2009-09-19 00:00:00",80,611,765,1616
"2009-09-20 00:00:00",80,655,848,2218
"2009-09-21 00:00:00",66,457,622,1809
"2009-09-22 00:00:00",0,0,0,0
"2009-09-23 00:00:00",0,0,0,0
"2009-09-24 00:00:00",0,0,0,0
"2009-09-25 00:00:00",0,0,0,0
"2009-09-26 00:00:00",0,0,0,0
"2009-09-27 00:00:00",0,0,0,0
"2009-09-28 00:00:00",0,0,0,0
"2009-09-29 00:00:00",0,0,0,0
"2009-09-30 00:00:00",0,0,0,0
"2009-10-01 00:00:00",143,931,1112,3085
"2009-10-02 00:00:00",115,801,1036,2416
"2009-10-03 00:00:00",109,690,964,1837
"2009-10-04 00:00:00",175,813,1078,2291
"2009-10-05 00:00:00",161,964,1115,3137
"2009-10-06 00:00:00",155,986,1182,3242
"2009-10-07 00:00:00",161,992,1254,3118
"2009-10-08 00:00:00",141,1102,1132,3380
"2009-10-09 00:00:00",157,866,1047,2658
"2009-10-10 00:00:00",129,707,954,1787
"2009-10-11 00:00:00",123,821,912,2265
"2009-10-12 00:00:00",122,1029,1141,3082
"2009-10-13 00:00:00",128,1015,1278,3464
"2009-10-14 00:00:00",115,933,1122,3183
"2009-10-15 00:00:00",0,0,0,0
"2009-10-16 00:00:00",119,746,918,2266
"2009-10-17 00:00:00",100,675,819,1740
"2009-10-18 00:00:00",81,693,936,1880
"2009-10-19 00:00:00",139,878,1241,3147
"2009-10-20 00:00:00",153,995,1064,3173
"2009-10-21 00:00:00",136,889,1105,3423
"2009-10-22 00:00:00",144,959,1132,3222
"2009-10-23 00:00:00",123,826,1114,2570
"2009-10-24 00:00:00",86,662,892,1815
"2009-10-25 00:00:00",154,836,936,1952
"2009-10-26 00:00:00",136,882,1120,2890
"2009-10-27 00:00:00",135,988,1142,3240
"2009-10-28 00:00:00",125,1016,1339,2967
"2009-10-29 00:00:00",124,848,1198,3155
"2009-10-30 00:00:00",121,742,989,2355
"2009-10-31 00:00:00",97,669,907,1585
"2009-11-01 00:00:00",87,621,894,1896
"2009-11-02 00:00:00",119,880,1082,2813
"2009-11-03 00:00:00",133,1040,1350,3260
"2009-11-04 00:00:00",152,1025,1127,3568
"2009-11-05 00:00:00",131,1017,1363,3397
"2009-11-06 00:00:00",103,863,1166,2663
"2009-11-07 00:00:00",109,853,1415,1998
"2009-11-08 00:00:00",118,776,1179,2323
"2009-11-09 00:00:00",145,974,1337,3276
"2009-11-10 00:00:00",159,1026,1516,3253
"2009-11-11 00:00:00",159,1055,1339,3332
"2009-11-12 00:00:00",168,1024,1385,3404
"2009-11-13 00:00:00",147,914,1249,2784
"2009-11-14 00:00:00",83,687,1038,1971
"2009-11-15 00:00:00",116,869,1109,2433
"2009-11-16 00:00:00",149,1064,1534,3508
"2009-11-17 00:00:00",134,945,1193,2955
"2009-11-18 00:00:00",141,903,1048,3005
"2009-11-19 00:00:00",135,921,1028,2888
"2009-11-20 00:00:00",124,854,1039,2382
"2009-11-21 00:00:00",82,652,803,1734
"2009-11-22 00:00:00",59,495,559,1330
"2009-11-23 00:00:00",140,903,948,2699
"2009-11-24 00:00:00",103,878,932,2460
"2009-11-25 00:00:00",122,722,936,2202
"2009-11-26 00:00:00",92,727,866,1902
"2009-11-27 00:00:00",95,690,967,1717
"2009-11-28 00:00:00",106,697,862,1647
"2009-11-29 00:00:00",80,702,893,1835
"2009-11-30 00:00:00",114,911,1002,2620
"2009-12-01 00:00:00",108,971,1054,2592
"2009-12-02 00:00:00",121,841,1031,2707
"2009-12-03 00:00:00",131,830,982,2565
"2009-12-04 00:00:00",133,781,936,2441
"2009-12-05 00:00:00",82,628,811,1747
"2009-12-06 00:00:00",121,645,821,1940
"2009-12-07 00:00:00",120,851,813,2737
"2009-12-08 00:00:00",104,747,912,2815
"2009-12-09 00:00:00",103,810,1003,2791
"2009-12-10 00:00:00",125,849,947,2824
"2009-12-11 00:00:00",152,670,905,2725
"2009-12-12 00:00:00",121,1056,813,1681
"2009-12-13 00:00:00",117,662,791,1836
"2009-12-14 00:00:00",137,813,975,2583
"2009-12-15 00:00:00",148,790,961,2220
"2009-12-16 00:00:00",168,756,962,2225
"2009-12-17 00:00:00",139,843,928,2269
"2009-12-18 00:00:00",117,718,946,1918
"2009-12-19 00:00:00",81,667,814,1294
"2009-12-20 00:00:00",93,635,752,1268
"2009-12-21 00:00:00",113,737,899,1572
"2009-12-22 00:00:00",133,644,836,1540
"2009-12-23 00:00:00",113,771,918,1342
"2009-12-24 00:00:00",63,528,690,947
"2009-12-25 00:00:00",58,507,520,775
"2009-12-26 00:00:00",85,540,607,929
"2009-12-27 00:00:00",152,610,759,1074
"2009-12-28 00:00:00",113,693,878,1410
"2009-12-29 00:00:00",83,766,1012,1510
"2009-12-30 00:00:00",110,829,910,1451
"2009-12-31 00:00:00",74,709,845,1285
"2010-01-01 00:00:00",62,471,720,983
"2010-01-02 00:00:00",79,632,870,1176
"2010-01-03 00:00:00",64,648,805,1299
"2010-01-04 00:00:00",136,746,871,1534
"2010-01-05 00:00:00",93,739,924,1698
"2010-01-06 00:00:00",124,750,1077,2077
"2010-01-07 00:00:00",102,872,1049,2246
"2010-01-08 00:00:00",125,794,1006,2046
"2010-01-09 00:00:00",72,660,906,1658
"2010-01-10 00:00:00",86,744,953,1870
"2010-01-11 00:00:00",119,923,1160,2467
"2010-01-12 00:00:00",143,871,1190,2778
"2010-01-13 00:00:00",129,906,1116,2764
"2010-01-14 00:00:00",128,913,1201,2517
"2010-01-15 00:00:00",134,836,1142,2272
"2010-01-16 00:00:00",113,713,925,1698
"2010-01-17 00:00:00",106,702,952,1788
"2010-01-18 00:00:00",163,870,1095,2560
"2010-01-19 00:00:00",138,953,1239,2440
"2010-01-20 00:00:00",146,930,1246,2710
"2010-01-21 00:00:00",166,893,1217,3030
"2010-01-22 00:00:00",143,816,1269,2624
"2010-01-23 00:00:00",18,56,70,188
"2010-01-24 00:00:00",0,0,0,0
"2010-01-25 00:00:00",142,907,1193,2729
"2010-01-26 00:00:00",161,917,1163,3043
"2010-01-27 00:00:00",109,867,1122,2782
"2010-01-28 00:00:00",176,914,1159,2962
"2010-01-29 00:00:00",109,770,1062,2332
"2010-01-30 00:00:00",104,669,898,1910
"2010-01-31 00:00:00",98,716,869,1979
"2010-02-01 00:00:00",147,905,1132,3058
"2010-02-02 00:00:00",381,909,1164,3306
"2010-02-03 00:00:00",428,930,1179,3198
"2010-02-04 00:00:00",406,967,1316,3162
"2010-02-05 00:00:00",304,950,1184,2673
"2010-02-06 00:00:00",189,816,1000,1974
"2010-02-07 00:00:00",158,737,927,2027
"2010-02-08 00:00:00",195,752,894,2376
"2010-02-09 00:00:00",229,882,1085,2913
"2010-02-10 00:00:00",232,958,1028,3062
"2010-02-11 00:00:00",236,966,1126,3012
"2010-02-12 00:00:00",202,785,1035,2386
"2010-02-13 00:00:00",124,613,873,1683
"2010-02-14 00:00:00",126,628,873,1693
"2010-02-15 00:00:00",155,852,1035,2516
"2010-02-16 00:00:00",200,872,1124,2903
"2010-02-17 00:00:00",232,807,1041,3013
"2010-02-18 00:00:00",183,875,1146,2698
"2010-02-19 00:00:00",115,727,1041,2293
"2010-02-20 00:00:00",168,642,972,2103
"2010-02-21 00:00:00",153,805,1020,2233
"2010-02-22 00:00:00",178,1002,1127,3151
"2010-02-23 00:00:00",187,995,1208,3315
"2010-02-24 00:00:00",142,905,1059,2834
"2010-02-25 00:00:00",127,794,1072,2454
"2010-02-26 00:00:00",123,656,993,2135
"2010-02-27 00:00:00",113,663,947,1890
"2010-02-28 00:00:00",127,678,980,2056
"2010-03-01 00:00:00",145,832,1024,2939
"2010-03-02 00:00:00",137,860,1068,3073
"2010-03-03 00:00:00",200,960,1174,3068
"2010-03-04 00:00:00",151,833,1164,2951
"2010-03-05 00:00:00",147,770,1190,2534
"2010-03-06 00:00:00",131,608,961,1797
"2010-03-07 00:00:00",118,722,933,2017
"2010-03-08 00:00:00",180,821,1084,2804
"2010-03-09 00:00:00",182,916,1253,2864
"2010-03-10 00:00:00",157,832,1120,2778
"2010-03-11 00:00:00",144,838,1232,2851
"2010-03-12 00:00:00",149,1038,1188,2592
"2010-03-13 00:00:00",106,840,1100,1990
"2010-03-14 00:00:00",122,816,1044,2069
"2010-03-15 00:00:00",145,819,1289,2725
"2010-03-16 00:00:00",151,1612,1642,2869
"2010-03-17 00:00:00",173,1138,1437,2715
"2010-03-18 00:00:00",151,1056,1147,2630
"2010-03-19 00:00:00",137,928,1229,2312
"2010-03-20 00:00:00",102,913,973,1916
"2010-03-21 00:00:00",127,765,998,2063
"2010-03-22 00:00:00",148,928,1092,2745
"2010-03-23 00:00:00",140,926,1137,2713
"2010-03-24 00:00:00",186,1175,1271,2776
"2010-03-25 00:00:00",226,1118,1317,2847
"2010-03-26 00:00:00",190,975,1270,2418
"2010-03-27 00:00:00",132,842,1038,1775
"2010-03-28 00:00:00",122,743,1011,1951
"2010-03-29 00:00:00",149,1052,1191,2700
"2010-03-30 00:00:00",197,1015,1171,2753
"2010-03-31 00:00:00",162,912,1246,2767
"2010-04-01 00:00:00",172,949,1121,2378
"2010-04-02 00:00:00",152,786,1129,1832
"2010-04-03 00:00:00",119,800,935,1609
"2010-04-04 00:00:00",122,769,958,1658
"2010-04-05 00:00:00",148,926,1159,2346
"2010-04-06 00:00:00",188,900,1102,2418
"2010-04-07 00:00:00",166,944,1104,2571
"2010-04-08 00:00:00",178,980,1130,2770
"2010-04-09 00:00:00",164,792,1080,2168
"2010-04-10 00:00:00",158,727,989,1645
"2010-04-11 00:00:00",139,730,991,1855
"2010-04-12 00:00:00",151,913,1210,2633
"2010-04-13 00:00:00",155,949,1093,2759
"2010-04-14 00:00:00",184,950,1180,2645
"2010-04-15 00:00:00",225,965,1319,2593
"2010-04-16 00:00:00",192,827,1104,2462
"2010-04-17 00:00:00",131,760,1123,1926
"2010-04-18 00:00:00",180,823,1014,2057
"2010-04-19 00:00:00",229,988,1255,2780
"2010-04-20 00:00:00",189,1010,1309,2704
"2010-04-21 00:00:00",201,938,1273,3772
"2010-04-22 00:00:00",189,990,1225,3132
"2010-04-23 00:00:00",170,824,1275,2325
"2010-04-24 00:00:00",148,832,1072,1930
"2010-04-25 00:00:00",143,760,1049,2126
"2010-04-26 00:00:00",219,946,1271,2728
"2010-04-27 00:00:00",190,995,1202,3544
"2010-04-28 00:00:00",184,950,1245,3130
"2010-04-29 00:00:00",176,944,1098,3121
"2010-04-30 00:00:00",211,869,1158,2543
"2010-05-01 00:00:00",142,828,939,1814
"2010-05-02 00:00:00",153,765,967,2057
"2010-05-03 00:00:00",206,1022,1137,2908
"2010-05-04 00:00:00",185,1048,1225,2952
"2010-05-05 00:00:00",190,880,1185,2805
"2010-05-06 00:00:00",184,926,1045,2747
"2010-05-07 00:00:00",153,887,1120,2314
"2010-05-08 00:00:00",131,735,1199,1833
"2010-05-09 00:00:00",135,735,981,1847
"2010-05-10 00:00:00",174,886,1237,2658
"2010-05-11 00:00:00",186,912,1202,2694
"2010-05-12 00:00:00",165,1097,1093,2537
"2010-05-13 00:00:00",127,998,879,2048
"2010-05-14 00:00:00",158,818,1035,1961
"2010-05-15 00:00:00",140,738,1061,1701
"2010-05-16 00:00:00",113,805,938,1772
"2010-05-17 00:00:00",188,944,1032,2404
"2010-05-18 00:00:00",156,717,890,2080
"2010-05-19 00:00:00",145,737,891,1962
"2010-05-20 00:00:00",177,879,1054,2319
"2010-05-21 00:00:00",141,887,1051,2095
"2010-05-22 00:00:00",102,708,832,1663
"2010-05-23 00:00:00",116,772,826,1773
"2010-05-24 00:00:00",145,845,1096,2306
"2010-05-25 00:00:00",165,808,1094,2419
"2010-05-26 00:00:00",141,770,1061,2394
"2010-05-27 00:00:00",141,761,945,2113
"2010-05-28 00:00:00",107,631,881,1718
"2010-05-29 00:00:00",106,642,877,1536
"2010-05-30 00:00:00",110,694,871,1605
"2010-05-31 00:00:00",147,730,991,1862
"2010-06-01 00:00:00",130,740,1062,2216
"2010-06-02 00:00:00",157,850,1096,2381
"2010-06-03 00:00:00",142,862,1030,2290
"2010-06-04 00:00:00",137,866,987,2028
"2010-06-05 00:00:00",134,718,1019,1564
"2010-06-06 00:00:00",160,699,864,1642
"2010-06-07 00:00:00",138,775,899,2156
"2010-06-08 00:00:00",111,712,824,2116
"2010-06-09 00:00:00",151,796,942,2127
"2010-06-10 00:00:00",112,692,842,1995
"2010-06-11 00:00:00",92,438,564,1111
"2010-06-12 00:00:00",22,134,211,341
"2010-06-13 00:00:00",19,110,154,263
"2010-06-14 00:00:00",29,146,203,398
"2010-06-15 00:00:00",72,362,414,990
"2010-06-16 00:00:00",82,636,733,1508
"2010-06-17 00:00:00",139,711,903,1928
"2010-06-18 00:00:00",131,807,917,1863
"2010-06-19 00:00:00",133,709,863,1677
"2010-06-20 00:00:00",93,692,884,2028
"2010-06-21 00:00:00",192,793,997,2220
"2010-06-22 00:00:00",142,819,890,2092
"2010-06-23 00:00:00",118,803,975,2194
"2010-06-24 00:00:00",105,679,798,1835
"2010-06-25 00:00:00",109,600,656,1573
"2010-06-26 00:00:00",89,609,787,1356
"2010-06-27 00:00:00",29,236,247,521
"2010-06-28 00:00:00",122,475,524,1201
"2010-06-29 00:00:00",207,740,906,1941
"2010-06-30 00:00:00",210,884,1018,2213
"2010-07-01 00:00:00",145,732,830,1944
"2010-07-02 00:00:00",116,570,811,1654
"2010-07-03 00:00:00",85,550,676,1193
"2010-07-04 00:00:00",98,534,701,1295
"2010-07-05 00:00:00",46,279,322,619
"2010-07-06 00:00:00",109,630,763,1662
"2010-07-07 00:00:00",35,279,291,674
"2010-07-08 00:00:00",0,0,0,0
"2010-07-09 00:00:00",0,0,0,0
"2010-07-10 00:00:00",67,385,547,873
"2010-07-11 00:00:00",88,520,714,1288
"2010-07-12 00:00:00",97,618,725,1556
"2010-07-13 00:00:00",90,676,838,1705
"2010-07-14 00:00:00",102,692,773,1734
"2010-07-15 00:00:00",113,673,749,1833
"2010-07-16 00:00:00",115,620,800,1625
"2010-07-17 00:00:00",63,577,735,1333
"2010-07-18 00:00:00",112,559,775,1444
"2010-07-19 00:00:00",91,739,852,1676
"2010-07-20 00:00:00",95,750,886,1804
"2010-07-21 00:00:00",110,676,864,1687
"2010-07-22 00:00:00",118,847,1057,2134
"2010-07-23 00:00:00",120,965,1226,2243
"2010-07-24 00:00:00",125,721,1118,1687
"2010-07-25 00:00:00",124,759,1113,1862
"2010-07-26 00:00:00",141,1038,1299,2476
"2010-07-27 00:00:00",156,932,1135,2599
"2010-07-28 00:00:00",146,1199,1662,2495
"2010-07-29 00:00:00",153,939,1231,2390
"2010-07-30 00:00:00",116,931,1175,2115
"2010-07-31 00:00:00",149,788,1037,1644
"2010-08-01 00:00:00",120,745,1068,1796
"2010-08-02 00:00:00",298,975,1241,2364
"2010-08-03 00:00:00",180,956,1208,2514
"2010-08-04 00:00:00",140,982,1223,2611
"2010-08-05 00:00:00",194,1024,1153,2448
"2010-08-06 00:00:00",141,865,1145,2098
"2010-08-07 00:00:00",110,743,1061,1653
"2010-08-08 00:00:00",115,754,1028,1854
"2010-08-09 00:00:00",143,1009,1313,2637
"2010-08-10 00:00:00",130,1030,1312,2634
"2010-08-11 00:00:00",178,1122,1162,2566
"2010-08-12 00:00:00",155,996,1243,2388
"2010-08-13 00:00:00",120,801,1161,2280
"2010-08-14 00:00:00",87,899,926,1684
"2010-08-15 00:00:00",119,789,956,1903
"2010-08-16 00:00:00",122,1046,1217,2588
"2010-08-17 00:00:00",142,1025,1217,2575
"2010-08-18 00:00:00",129,1056,1260,2747
"2010-08-19 00:00:00",128,964,1255,2731
"2010-08-20 00:00:00",102,860,1055,2347
"2010-08-21 00:00:00",84,760,986,1761
"2010-08-22 00:00:00",103,850,1061,1915
"2010-08-23 00:00:00",149,1045,1223,2648
"2010-08-24 00:00:00",136,932,1316,2729
"2010-08-25 00:00:00",141,1119,1354,2903
"2010-08-26 00:00:00",147,1119,1216,2781
"2010-08-27 00:00:00",149,1095,1274,2387
"2010-08-28 00:00:00",100,906,1138,1756
"2010-08-29 00:00:00",103,916,1065,2166
"2010-08-30 00:00:00",122,1158,1354,3053
"2010-08-31 00:00:00",151,1163,1244,3146
"2010-09-01 00:00:00",169,1175,1321,3218
"2010-09-02 00:00:00",151,1129,1419,3244
"2010-09-03 00:00:00",122,1052,1309,2800
"2010-09-04 00:00:00",88,929,1019,1805
"2010-09-05 00:00:00",84,833,1336,2119
"2010-09-06 00:00:00",162,1129,1351,2833
"2010-09-07 00:00:00",190,1195,1513,3416
"2010-09-08 00:00:00",177,1192,1387,3603
"2010-09-09 00:00:00",149,1170,1334,3495
"2010-09-10 00:00:00",168,950,1300,2868
"2010-09-11 00:00:00",127,852,1158,2090
"2010-09-12 00:00:00",142,883,1169,2494
"2010-09-13 00:00:00",198,1213,1382,3805
"2010-09-14 00:00:00",188,1218,1422,3960
"2010-09-15 00:00:00",230,1313,1311,3732
"2010-09-16 00:00:00",201,1111,1424,3676
"2010-09-17 00:00:00",169,1011,1207,3017
"2010-09-18 00:00:00",108,801,1110,2001
"2010-09-19 00:00:00",139,930,1469,2840
"2010-09-20 00:00:00",241,1173,1486,3803
"2010-09-21 00:00:00",144,1151,1401,3743
"2010-09-22 00:00:00",175,1204,1455,3611
"2010-09-23 00:00:00",190,1226,1415,3708
"2010-09-24 00:00:00",173,1048,1271,2940
"2010-09-25 00:00:00",118,834,1173,2238
"2010-09-26 00:00:00",168,951,1176,2712
"2010-09-27 00:00:00",181,1196,1574,4087
"2010-09-28 00:00:00",197,1230,1463,3926
"2010-09-29 00:00:00",288,1285,1494,3952
"2010-09-30 00:00:00",221,1330,1485,4437
"2010-10-01 00:00:00",146,1117,1241,3240
"2010-10-02 00:00:00",138,907,1120,2177
"2010-10-03 00:00:00",180,984,1163,2915
"2010-10-04 00:00:00",245,1171,1839,4031
"2010-10-05 00:00:00",192,1317,1570,4134
"2010-10-06 00:00:00",229,1265,1594,4283
"2010-10-07 00:00:00",243,1346,1587,4365
"2010-10-08 00:00:00",174,1173,1477,3248
"2010-10-09 00:00:00",149,856,1246,2208
"2010-10-10 00:00:00",183,963,1172,2624
"2010-10-11 00:00:00",258,1152,1332,3817
"2010-10-12 00:00:00",220,1947,1522,4111
"2010-10-13 00:00:00",213,1403,1559,4274
"2010-10-14 00:00:00",208,1314,1550,3924
"2010-10-15 00:00:00",227,1132,1331,3261
"2010-10-16 00:00:00",123,917,1112,2146
"2010-10-17 00:00:00",157,1060,1171,2709
"2010-10-18 00:00:00",231,1378,1424,4011
"2010-10-19 00:00:00",230,1390,1536,4021
"2010-10-20 00:00:00",212,1420,1342,4087
"2010-10-21 00:00:00",216,1312,1409,4010
"2010-10-22 00:00:00",191,1073,1332,3141
"2010-10-23 00:00:00",162,876,1022,2211
"2010-10-24 00:00:00",165,988,1104,2746
"2010-10-25 00:00:00",212,1335,1332,3840
"2010-10-26 00:00:00",237,1177,1448,3709
"2010-10-27 00:00:00",276,1259,1461,3883
"2010-10-28 00:00:00",231,1247,1428,3731
"2010-10-29 00:00:00",208,1093,1286,3034
"2010-10-30 00:00:00",119,871,1101,2094
"2010-10-31 00:00:00",198,1023,1178,2545
"2010-11-01 00:00:00",230,1330,1269,3655
"2010-11-02 00:00:00",271,1248,1363,3733
"2010-11-03 00:00:00",254,1311,1398,3699
"2010-11-04 00:00:00",275,1379,1290,3535
"2010-11-05 00:00:00",253,945,941,2975
"2010-11-06 00:00:00",178,951,963,2165
"2010-11-07 00:00:00",158,935,1224,2730
"2010-11-08 00:00:00",269,1266,1319,3756
"2010-11-09 00:00:00",244,1303,1447,3994
"2010-11-10 00:00:00",222,1318,1454,3831
"2010-11-11 00:00:00",215,1204,1458,3359
"2010-11-12 00:00:00",207,1186,1344,3270
"2010-11-13 00:00:00",152,877,1205,2321
"2010-11-14 00:00:00",163,952,1147,2552
"2010-11-15 00:00:00",291,1198,1296,3484
"2010-11-16 00:00:00",259,1181,1225,3524
"2010-11-17 00:00:00",287,1216,1379,3761
"2010-11-18 00:00:00",236,1124,1332,3890
"2010-11-19 00:00:00",228,1169,1299,3024
"2010-11-20 00:00:00",141,849,1171,2206
"2010-11-21 00:00:00",171,980,1032,2652
"2010-11-22 00:00:00",234,1293,1353,3820
"2010-11-23 00:00:00",247,1246,1435,3658
"2010-11-24 00:00:00",188,1059,1185,3035
"2010-11-25 00:00:00",167,1008,694,2664
"2010-11-26 00:00:00",181,981,918,2217
"2010-11-27 00:00:00",151,934,1040,2116
"2010-11-28 00:00:00",187,937,1232,2589
"2010-11-29 00:00:00",259,1215,1330,3624
"2010-11-30 00:00:00",162,745,706,2048
"2010-12-01 00:00:00",270,1259,686,3747
"2010-12-02 00:00:00",228,1136,660,3635
"2010-12-03 00:00:00",209,1011,848,3271
"2010-12-04 00:00:00",186,886,569,2454
"2010-12-05 00:00:00",178,1026,596,3175
"2010-12-06 00:00:00",318,1294,654,4362
"2010-12-07 00:00:00",270,1241,758,4650
"2010-12-08 00:00:00",330,1275,686,4646
"2010-12-09 00:00:00",295,1153,739,4581
"2010-12-10 00:00:00",227,1091,695,4029
"2010-12-11 00:00:00",217,876,588,2908
"2010-12-12 00:00:00",375,1008,559,3230
"2010-12-13 00:00:00",361,1156,714,4462
"2010-12-14 00:00:00",307,1250,703,4499
"2010-12-15 00:00:00",311,1178,760,4268
"2010-12-16 00:00:00",241,1178,597,3915
"2010-12-17 00:00:00",207,1020,625,2639
"2010-12-18 00:00:00",221,676,575,2007
"2010-12-19 00:00:00",158,786,524,2131
"2010-12-20 00:00:00",235,949,697,2865
"2010-12-21 00:00:00",179,997,631,2666
"2010-12-22 00:00:00",180,945,657,2342
"2010-12-23 00:00:00",138,835,623,2038
"2010-12-24 00:00:00",117,639,534,1656
"2010-12-25 00:00:00",72,595,442,1276
"2010-12-26 00:00:00",104,716,488,1563
"2010-12-27 00:00:00",148,796,520,1970
"2010-12-28 00:00:00",117,745,568,2115
"2010-12-29 00:00:00",155,786,632,2366
"2010-12-30 00:00:00",122,731,827,2184
"2010-12-31 00:00:00",92,693,882,1731
"2011-01-01 00:00:00",100,687,760,1484
"2011-01-02 00:00:00",134,824,916,2319
"2011-01-03 00:00:00",172,865,1031,2823
"2011-01-04 00:00:00",178,960,1193,3178
"2011-01-05 00:00:00",230,999,1134,3600
"2011-01-06 00:00:00",188,995,1143,3558
"2011-01-07 00:00:00",238,993,1084,3252
"2011-01-08 00:00:00",132,883,995,2647
"2011-01-09 00:00:00",203,822,997,2938
"2011-01-10 00:00:00",252,1070,1299,3856
"2011-01-11 00:00:00",236,1203,1214,4091
"2011-01-12 00:00:00",185,1223,1544,4035
"2011-01-13 00:00:00",285,1106,1245,4052
"2011-01-14 00:00:00",246,989,1187,4047
"2011-01-15 00:00:00",147,879,1060,2917
"2011-01-16 00:00:00",166,840,1399,3297
"2011-01-17 00:00:00",237,1110,1337,3932
"2011-01-18 00:00:00",287,1201,1398,4456
"2011-01-19 00:00:00",219,1190,1484,4563
"2011-01-20 00:00:00",281,1132,1441,4438
"2011-01-21 00:00:00",238,979,1249,3865
"2011-01-22 00:00:00",182,778,1110,2812
"2011-01-23 00:00:00",229,912,1192,3267
"2011-01-24 00:00:00",247,1127,1313,4517
"2011-01-25 00:00:00",234,1165,1198,3820
"2011-01-26 00:00:00",268,1096,1277,3543
"2011-01-27 00:00:00",211,1066,1206,2999
"2011-01-28 00:00:00",176,962,965,2415
"2011-01-29 00:00:00",133,732,772,1769
"2011-01-30 00:00:00",154,857,863,2093
"2011-01-31 00:00:00",274,1103,1042,2963
"2011-02-01 00:00:00",215,934,947,2916
"2011-02-02 00:00:00",236,978,1083,2746
"2011-02-03 00:00:00",207,919,965,2716
"2011-02-04 00:00:00",248,910,814,2284
"2011-02-05 00:00:00",146,775,821,1834
"2011-02-06 00:00:00",179,916,841,2204
"2011-02-07 00:00:00",222,1045,1047,2911
"2011-02-08 00:00:00",210,1008,1041,2941
"2011-02-09 00:00:00",225,1001,1072,3069
"2011-02-10 00:00:00",225,1024,1072,3041
"2011-02-11 00:00:00",166,854,879,2515
"2011-02-12 00:00:00",137,825,853,1825
"2011-02-13 00:00:00",134,850,990,2109
"2011-02-14 00:00:00",223,1110,1188,2839
"2011-02-15 00:00:00",220,969,1089,2951
"2011-02-16 00:00:00",225,1024,1142,3128
"2011-02-17 00:00:00",247,1064,1099,2970
"2011-02-18 00:00:00",178,986,1393,2511
"2011-02-19 00:00:00",155,773,904,1724
"2011-02-20 00:00:00",175,867,927,2087
"2011-02-21 00:00:00",240,1065,1110,2785
"2011-02-22 00:00:00",242,1123,1032,2927
"2011-02-23 00:00:00",203,1092,1142,2935
"2011-02-24 00:00:00",190,1060,1074,2908
"2011-02-25 00:00:00",181,914,1018,2475
"2011-02-26 00:00:00",147,906,933,1941
"2011-02-27 00:00:00",174,921,1022,2242
"2011-02-28 00:00:00",235,1132,977,3006
"2011-03-01 00:00:00",351,1057,1069,3056
"2011-03-02 00:00:00",294,1041,1074,3090
"2011-03-03 00:00:00",297,1153,1150,3106
"2011-03-04 00:00:00",223,870,930,2425
"2011-03-05 00:00:00",166,724,923,1824
"2011-03-06 00:00:00",170,885,930,2094
